"scientificName","taxonID","taxonKey","continent","decimalLatitude","decimalLongitude","year"
"Adenanthera pavonina L.",NA,2951846,"AFRICA",2.96667,11.56667,1970
"Adenanthera pavonina L.",NA,2951846,"AFRICA",4.04,9.7,1970
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.1202,15.0617,1967
"Adenanthera pavonina L.",NA,2951846,"AFRICA",12.1202,15.0617,1967
"Adenanthera pavonina L.",NA,2951846,NA,5.39,0.11,1966
"Adenanthera pavonina L.",NA,2951846,"AFRICA",7.44459,3.900343,1963
"Adenanthera pavonina L.",NA,2951846,"AFRICA",6.85,0.433333,1957
"Adenanthera pavonina L.",NA,2951846,NA,5.37,0.14,1957
"Adenanthera pavonina L.",NA,2951846,NA,5.37,0.14,1955
"Adenanthera pavonina L.","158007",2951846,"ASIA",8.507043,76.950753,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",22.4,88.49,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",9.806856,76.305497,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",11.73353,75.93799,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.035137,75.361094,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.023048,80.24948,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.023856,80.249895,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",11.617655,75.812223,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",2.168238,73.06665,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",10.058663,76.328103,2024
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.710406,79.989203,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",9.734369,76.352431,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.008033,80.264222,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",9.790417,76.304639,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.883773,77.463828,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.010625,80.263917,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",9.790683,76.304244,2023
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.0114,77.535708,2022
"Adenanthera pavonina L.","158007",2951846,"ASIA",10.065026,76.332363,2022
"Adenanthera pavonina L.","34464",2951846,"ASIA",23.640378,88.129937,2022
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.101271,75.292394,2022
"Adenanthera pavonina L.",NA,2951846,"ASIA",12.557033,80.083588,2022
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.040956,75.209982,2022
"Adenanthera pavonina L.","158007",2951846,"ASIA",11.258091,77.832193,2021
"Adenanthera pavonina L.","34464",2951846,"ASIA",22.987408,87.009662,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",10.981809,76.737015,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",11.823661,75.430686,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.036422,77.549664,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.046341,80.253356,2021
"Adenanthera pavonina L.",NA,2951846,"ASIA",20.809732,73.79908,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",13.017039,77.566908,2021
"Adenanthera pavonina L.",NA,2951846,"ASIA",23.828548,78.782861,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",8.532985,76.936009,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",22.51034,88.38781,2021
"Adenanthera pavonina L.",NA,2951846,"ASIA",14.610435,77.650192,2021
"Adenanthera pavonina L.","158007",2951846,"ASIA",18.545366,73.80718,2020
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.973415,80.266144,2020
"Adenanthera pavonina L.","158007",2951846,"ASIA",9.790498,76.303021,2020
"Adenanthera pavonina L.","34464",2951846,"ASIA",8.870708,76.601939,2020
"Adenanthera pavonina L.","34464",2951846,"ASIA",8.508889,76.959444,2020
